model,legacy_field,source_kind,formal_field,resolution,destructive_business_data_change,status
sc.equipment.request,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,source_created_by;requester_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.equipment.settlement,p1_visible_06fa8c6f628f,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.equipment.settlement,p1_visible_1e62803e196c,RESIDUAL_DATABASE_VIEW,settlement_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.equipment.settlement,p1_visible_36cae65ab40a,RESIDUAL_DATABASE_VIEW,supplier_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.equipment.settlement,p1_visible_3e7255522b33,RESIDUAL_DATABASE_VIEW,project_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.equipment.settlement,p1_visible_72cf58c14fc0,RESIDUAL_DATABASE_VIEW,payment_requested_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.equipment.settlement,p1_visible_824168a11b21,RESIDUAL_DATABASE_VIEW,amount_total,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.equipment.settlement,p1_visible_825a06905b09,RESIDUAL_DATABASE_VIEW,payment_unrequested_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.equipment.settlement,p1_visible_8fa8662ad38f,RESIDUAL_DATABASE_VIEW,name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.equipment.settlement,p1_visible_99f6fe6c41ad,RESIDUAL_DATABASE_VIEW,message_attachment_count,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.equipment.settlement,p1_visible_a22ecb7fab2f,RESIDUAL_DATABASE_VIEW,payment_unpaid_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.equipment.settlement,p1_visible_b6959bb111d9,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.equipment.settlement,p1_visible_d3ebd50d724b,RESIDUAL_DATABASE_VIEW,payment_paid_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.equipment.settlement,p1_visible_d5c7314894ba,RESIDUAL_DATABASE_VIEW,settlement_content,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.equipment.settlement,p1_visible_dfc25d77dc39,RESIDUAL_DATABASE_VIEW,settlement_date;source_created_at,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.equipment.settlement,p1_visible_ec15903ded76,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.equipment.settlement,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,source_created_by;owner_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_06fa8c6f628f,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_1da8ed2551df,RESIDUAL_DATABASE_VIEW,is_returned;claim_type;state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_1e62803e196c,RESIDUAL_DATABASE_VIEW,date_claim;fill_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_2559d3f7672e,RESIDUAL_DATABASE_VIEW,company_id;company_name_text,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_2607f43202a3,RESIDUAL_DATABASE_VIEW,applicant_name;payee,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_334ddb69d3cf,RESIDUAL_DATABASE_VIEW,date_claim;fill_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_3ade9df90bf8,RESIDUAL_DATABASE_VIEW,amount;approved_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_3e7255522b33,RESIDUAL_DATABASE_VIEW,project_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_533775096e5b,RESIDUAL_DATABASE_VIEW,payee;partner_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_62e5cf441092,RESIDUAL_DATABASE_VIEW,amount;approved_amount;paid_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_748d7dc7e321,RESIDUAL_DATABASE_VIEW,summary;expense_type;name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_7c49c8f25a7a,RESIDUAL_DATABASE_VIEW,summary;expense_type;note,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_80e3d15acaa8,RESIDUAL_DATABASE_VIEW,expense_type,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_8fa8662ad38f,RESIDUAL_DATABASE_VIEW,name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_91061a56c00f,RESIDUAL_DATABASE_VIEW,department_name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_99f6fe6c41ad,RESIDUAL_DATABASE_VIEW,attachment_ids;message_attachment_count,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_9c075c710f62,RESIDUAL_DATABASE_VIEW,amount;approved_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_a22ecb7fab2f,RESIDUAL_DATABASE_VIEW,unpaid_amount;amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_a5b7f233fadc,RESIDUAL_DATABASE_VIEW,note,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_b0bff5c45de7,RESIDUAL_DATABASE_VIEW,amount;approved_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_b6959bb111d9,RESIDUAL_DATABASE_VIEW,payment_state;state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_b6fed9af8313,RESIDUAL_DATABASE_VIEW,date_claim;fill_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_bb7c7aeff3e4,RESIDUAL_DATABASE_VIEW,payee;receipt_account_name;partner_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_c33f247470b1,RESIDUAL_DATABASE_VIEW,expense_type;claim_type,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_c6b9a8cfdb21,RESIDUAL_DATABASE_VIEW,payment_method,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_ce44aa844fbd,RESIDUAL_DATABASE_VIEW,summary;note,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_d3ebd50d724b,RESIDUAL_DATABASE_VIEW,paid_amount;approved_amount;amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_d890d302f7f7,RESIDUAL_DATABASE_VIEW,amount;approved_amount;paid_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_dacbd33c31fd,RESIDUAL_DATABASE_VIEW,payment_account_name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_dbbcd74271cd,RESIDUAL_DATABASE_VIEW,summary;expense_type;note,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_dca067f698a7,RESIDUAL_DATABASE_VIEW,date_claim;fill_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_df728e732617,RESIDUAL_DATABASE_VIEW,expense_type;claim_type,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_dfc25d77dc39,RESIDUAL_DATABASE_VIEW,created_time,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_e0361480e3a5,RESIDUAL_DATABASE_VIEW,summary;note,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,creator_name;applicant_name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_f13b158f80f7,RESIDUAL_DATABASE_VIEW,note,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_f22832ce4781,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_f65ab1a8427f,RESIDUAL_DATABASE_VIEW,applicant_name;payee;partner_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_f75550069cae,RESIDUAL_DATABASE_VIEW,amount;approved_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.expense.claim,p1_visible_f79e589b11f6,RESIDUAL_DATABASE_VIEW,amount;approved_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_06d4e36b5786,RESIDUAL_DATABASE_VIEW,financing_loan_request_department,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_06fa8c6f628f,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_099f8b5c680a,RESIDUAL_DATABASE_VIEW,loan_account,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_0f6aab17d203,RESIDUAL_DATABASE_VIEW,due_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_160ebab6202d,RESIDUAL_DATABASE_VIEW,financing_loan_borrow_account,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_21f4d7e3c978,RESIDUAL_DATABASE_VIEW,financing_loan_actual_loan_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_25b047589d9e,RESIDUAL_DATABASE_VIEW,financing_loan_bank_name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_26cbd48d6c5a,RESIDUAL_DATABASE_VIEW,financing_loan_loan_type_display,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_393c1d188de6,RESIDUAL_DATABASE_VIEW,rate_label,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_3bee2141cdb1,RESIDUAL_DATABASE_VIEW,rate_label,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_3e7255522b33,RESIDUAL_DATABASE_VIEW,project_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_3f91cf4fc953,RESIDUAL_DATABASE_VIEW,payer_unit,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_49a5d541678c,RESIDUAL_DATABASE_VIEW,receipt_account,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_547c71732ac4,RESIDUAL_DATABASE_VIEW,rate_label,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_5dd6b34dec39,RESIDUAL_DATABASE_VIEW,counterparty_account,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_628f2a7878b3,RESIDUAL_DATABASE_VIEW,loan_bank_name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_701ce5416c52,RESIDUAL_DATABASE_VIEW,amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_71e47f617269,RESIDUAL_DATABASE_VIEW,creator_name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_7a915500e3a7,RESIDUAL_DATABASE_VIEW,financing_loan_budget_included,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_7c49c8f25a7a,RESIDUAL_DATABASE_VIEW,purpose;note,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_880ab989a872,RESIDUAL_DATABASE_VIEW,creator_name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_886e0fcaba60,RESIDUAL_DATABASE_VIEW,financing_loan_request_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_8ab2d41e7757,RESIDUAL_DATABASE_VIEW,amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_8fa8662ad38f,RESIDUAL_DATABASE_VIEW,document_no;name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_94c4852ffb13,RESIDUAL_DATABASE_VIEW,company_name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_94f294dac442,RESIDUAL_DATABASE_VIEW,repayment_account,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_982d68c74aeb,RESIDUAL_DATABASE_VIEW,due_date;document_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_99f6fe6c41ad,RESIDUAL_DATABASE_VIEW,attachment_ids;message_attachment_count,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_9c075c710f62,RESIDUAL_DATABASE_VIEW,amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_9eb4e5019601,RESIDUAL_DATABASE_VIEW,counterparty_name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_a12b85cb38e6,RESIDUAL_DATABASE_VIEW,rate_label,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_a5b7f233fadc,RESIDUAL_DATABASE_VIEW,rate_label,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_a97833656ba0,RESIDUAL_DATABASE_VIEW,rate_label,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_b3620ea08897,RESIDUAL_DATABASE_VIEW,due_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_b72214024f6c,RESIDUAL_DATABASE_VIEW,financing_loan_expected_return_time,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_bb7c7aeff3e4,RESIDUAL_DATABASE_VIEW,partner_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_ccfa1326c88f,RESIDUAL_DATABASE_VIEW,partner_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_da7f7ebd086f,RESIDUAL_DATABASE_VIEW,financing_loan_fund_usage_plan,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_dca067f698a7,RESIDUAL_DATABASE_VIEW,due_date;document_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_dfc25d77dc39,RESIDUAL_DATABASE_VIEW,created_time,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_e0361480e3a5,RESIDUAL_DATABASE_VIEW,note;purpose,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_e242a03dd5b6,RESIDUAL_DATABASE_VIEW,document_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_e85ad6ea52fd,RESIDUAL_DATABASE_VIEW,financing_loan_request_time,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_ed43f478ec3d,RESIDUAL_DATABASE_VIEW,due_date,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,creator_name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_f13b158f80f7,RESIDUAL_DATABASE_VIEW,rate_label,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_f256aa66ca92,RESIDUAL_DATABASE_VIEW,financing_loan_approved_amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_f65ab1a8427f,RESIDUAL_DATABASE_VIEW,partner_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.financing.loan,p1_visible_f75550069cae,RESIDUAL_DATABASE_VIEW,amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account,p1_visible_0b959af0bd69,RESIDUAL_DATABASE_VIEW,account_no,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account,p1_visible_0fb499e9ebc9,RESIDUAL_DATABASE_VIEW,state;active,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account,p1_visible_256ffb1df96a,RESIDUAL_DATABASE_VIEW,is_default,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account,p1_visible_3e7255522b33,RESIDUAL_DATABASE_VIEW,project_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account,p1_visible_3f2da24264f0,RESIDUAL_DATABASE_VIEW,name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account,p1_visible_8fa8662ad38f,RESIDUAL_DATABASE_VIEW,name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account,p1_visible_a82dee991619,RESIDUAL_DATABASE_VIEW,opening_balance,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account,p1_visible_bd1bb9040d11,RESIDUAL_DATABASE_VIEW,source_origin,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account,p1_visible_c9bb0821eed9,RESIDUAL_DATABASE_VIEW,sequence,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account,p1_visible_f22832ce4781,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account,p1_visible_f462c3c4fc87,RESIDUAL_DATABASE_VIEW,fixed_account,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account,p1_visible_f63da5b6950e,RESIDUAL_DATABASE_VIEW,account_type,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account.operation,p1_visible_0675851fc19e,RESIDUAL_DATABASE_VIEW,operation_reason;note,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account.operation,p1_visible_06fa8c6f628f,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account.operation,p1_visible_34943c40c9af,RESIDUAL_DATABASE_VIEW,amount,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account.operation,p1_visible_3e7255522b33,RESIDUAL_DATABASE_VIEW,project_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account.operation,p1_visible_43f67c096554,RESIDUAL_DATABASE_VIEW,fund_account_id;source_account_id;target_account_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account.operation,p1_visible_49a5d541678c,RESIDUAL_DATABASE_VIEW,target_account_id,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account.operation,p1_visible_51f85a78cac4,RESIDUAL_DATABASE_VIEW,operation_date;created_time,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account.operation,p1_visible_8fa8662ad38f,RESIDUAL_DATABASE_VIEW,name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account.operation,p1_visible_99f6fe6c41ad,RESIDUAL_DATABASE_VIEW,attachment_ids;message_attachment_count,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account.operation,p1_visible_df6e7b1e9eac,RESIDUAL_DATABASE_VIEW,operation_type,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account.operation,p1_visible_dfc25d77dc39,RESIDUAL_DATABASE_VIEW,created_time,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account.operation,p1_visible_e0361480e3a5,RESIDUAL_DATABASE_VIEW,note,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.fund.account.operation,p1_visible_ee6a4d9e2956,RESIDUAL_DATABASE_VIEW,creator_name,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_06fa8c6f628f,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_0e251e3ec516,RESIDUAL_DATABASE_VIEW,employee_status,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
sc.hr.payroll.document,p1_visible_1329bae177ec,RESIDUAL_DATABASE_VIEW,state,REMOVE_VIEW_REFERENCE_DURING_PRODUCT_UPGRADE,false,MIGRATION_17.0.0.76
