path,module,record_or_resource,classification,allowed_environment,install_trigger,idempotent,uninstall_policy,customer_specific,contains_personal_data,decision
addons_external/oca_server_ux/base_tier_validation/views/tier_validation_exception_view.xml,,tier_validation_exception_view,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
addons_external/oca_server_ux/base_tier_validation/wizard/comment_wizard_view.xml,,comment_wizard_view,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
addons_external/oca_server_ux/base_tier_validation_server_action/__manifest__.py,,module_manifest,PRODUCT_REQUIRED,"production,demo,acceptance,customer",module_manifest,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
addons_external/oca_server_ux/base_tier_validation_server_action/data/cron_data.xml,,cron_data,PRODUCT_REQUIRED,"production,demo,acceptance,customer",module_manifest_data,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
addons_external/oca_server_ux/base_tier_validation_server_action/static/description/icon.png,,icon,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
addons_external/oca_server_ux/base_tier_validation_server_action/views/tier_definition_view.xml,,tier_definition_view,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
agent_ops/tasks/ITER-2026-04-22-BE-PAYMENT-ENTRY-PROVIDER-HANDOFF-COMMIT-PA78.yaml,,ITER-2026-04-22-BE-PAYMENT-ENTRY-PROVIDER-HANDOFF-COMMIT-PA78,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
agent_ops/tasks/ITER-2026-04-22-GOV-LARGE-FILE-HISTORY-CLEANUP-PA83.yaml,,ITER-2026-04-22-GOV-LARGE-FILE-HISTORY-CLEANUP-PA83,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
agent_ops/tasks/ITER-2026-04-22-GOV-PUSH-PR-TO-MAIN-PA82.yaml,,ITER-2026-04-22-GOV-PUSH-PR-TO-MAIN-PA82,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
agent_ops/tasks/ITER-2026-04-22-GOV-RESIDUAL-CONSTRUCTION-CORE-SEMANTIC-CARRIERS-PA89.yaml,,ITER-2026-04-22-GOV-RESIDUAL-CONSTRUCTION-CORE-SEMANTIC-CARRIERS-PA89,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
agent_ops/tasks/ITER-2026-04-22-GOV-RESIDUAL-CONSTRUCTION-SCENE-ASSET-ENTRY-TAIL-PA91.yaml,,ITER-2026-04-22-GOV-RESIDUAL-CONSTRUCTION-SCENE-ASSET-ENTRY-TAIL-PA91,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
agent_ops/tasks/ITER-2026-04-22-GOV-RESIDUAL-CONSTRUCTION-SCENE-PROVIDER-SUPPLY-PA88.yaml,,ITER-2026-04-22-GOV-RESIDUAL-CONSTRUCTION-SCENE-PROVIDER-SUPPLY-PA88,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
agent_ops/tasks/ITER-2026-04-22-GOV-RESIDUAL-SCENE-READY-ORCHESTRATION-PA87.yaml,,ITER-2026-04-22-GOV-RESIDUAL-SCENE-READY-ORCHESTRATION-PA87,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
agent_ops/tasks/ITER-2026-04-22-GOV-RESIDUAL-SMART-CORE-DELIVERY-ORCHESTRATION-TAIL-PA90.yaml,,ITER-2026-04-22-GOV-RESIDUAL-SMART-CORE-DELIVERY-ORCHESTRATION-TAIL-PA90,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
agent_ops/tasks/ITER-2026-04-22-GOV-RESIDUAL-SMART-CORE-ENTRY-TARGET-PA86.yaml,,ITER-2026-04-22-GOV-RESIDUAL-SMART-CORE-ENTRY-TARGET-PA86,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
agent_ops/tasks/ITER-2026-04-22-HOTFIX-MISSING-SCENE-BRIDGE-TAIL-PA92.yaml,,ITER-2026-04-22-HOTFIX-MISSING-SCENE-BRIDGE-TAIL-PA92,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
agent_ops/tasks/ITER-2026-04-23-GOV-CONTRACT-CATALOG-INFERRED-INTENT-CLEANUP-PB05.yaml,,ITER-2026-04-23-GOV-CONTRACT-CATALOG-INFERRED-INTENT-CLEANUP-PB05,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
agent_ops/tasks/ITER-2026-04-23-GOV-CONTRACT-CATALOG-VIEWTYPE-NORMALIZE-PB01.yaml,,ITER-2026-04-23-GOV-CONTRACT-CATALOG-VIEWTYPE-NORMALIZE-PB01,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
agent_ops/tasks/ITER-2026-04-23-GOV-MIGRATION-ASSETS-TRACKING-PB03.yaml,,ITER-2026-04-23-GOV-MIGRATION-ASSETS-TRACKING-PB03,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
agent_ops/tasks/ITER-2026-04-23-GOV-MIGRATION-RAW-SOURCE-ASSETS-PB04.yaml,,ITER-2026-04-23-GOV-MIGRATION-RAW-SOURCE-ASSETS-PB04,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
agent_ops/tasks/ITER-2026-04-23-GOV-PR610-MERGE-UNBLOCK-PB02.yaml,,ITER-2026-04-23-GOV-PR610-MERGE-UNBLOCK-PB02,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
backend/governed_surface_policy_guard.json,,governed_surface_policy_guard,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
backend/native_surface_integrity_guard.json,,native_surface_integrity_guard,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
config/ci/frontend_release_gate_v1.json,,frontend_release_gate_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
config/frontend/authoritative_navigation_v1.json,,authoritative_navigation_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
config/frontend/release_performance_budgets_v1.json,,release_performance_budgets_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
config/product_customer_package_interface.v1.json,,product_customer_package_interface.v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
config/releases/frontend_release_evidence_bundle_v1.json,,frontend_release_evidence_bundle_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
config/releases/frontend_release_evidence_producer_inventory_v1.json,,frontend_release_evidence_producer_inventory_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
config/releases/rc6_candidate.json,,rc6_candidate,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
config/releases/rc6_candidate_supersession_legacy_projection.json,,rc6_candidate_supersession_legacy_projection,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
config/security/clean_repository_bootstrap_manifest.v1.json,,clean_repository_bootstrap_manifest.v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
config/security/legacy_credential_fingerprints.json,,legacy_credential_fingerprints,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
config/security/repository_clean_history_policy.v1.json,,repository_clean_history_policy.v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
config/tenant/module_sets.v1.json,,module_sets.v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
config/tenant/p0_state_known_debt.v1.json,,p0_state_known_debt.v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
customer_addons/sce_customer_sample/__manifest__.py,sce_customer_sample,module_manifest,CUSTOMER_ONLY,customer_extension_validation,module_manifest,required,external_customer_module_owned_only,false,false,KEEP_ONLY_AS_EXTERNAL_CUSTOMER_EXTENSION_TEMPLATE
customer_addons/sce_customer_sample/customer_module_manifest.json,sce_customer_sample,customer_module_manifest,CUSTOMER_ONLY,customer_extension_validation,explicit_tool_or_module_execution,required,external_customer_module_owned_only,false,false,KEEP_ONLY_AS_EXTERNAL_CUSTOMER_EXTENSION_TEMPLATE
customer_addons/sce_customer_sample/hooks.py,sce_customer_sample,module_install_hook,CUSTOMER_ONLY,customer_extension_validation,module_install_hook,required,external_customer_module_owned_only,false,false,KEEP_ONLY_AS_EXTERNAL_CUSTOMER_EXTENSION_TEMPLATE
customer_addons/sce_customer_sample/security/ir.model.access.csv,sce_customer_sample,ir.model.access,CUSTOMER_ONLY,customer_extension_validation,explicit_tool_or_module_execution,required,external_customer_module_owned_only,false,false,KEEP_ONLY_AS_EXTERNAL_CUSTOMER_EXTENSION_TEMPLATE
docker-compose.admin-vis-p3-orm.yml,,docker-compose.admin-vis-p3-orm,PRODUCT_REQUIRED,"production,demo,acceptance,customer",build_release_or_ci_configuration,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docker-compose.boundary-transition-addons.yml,,docker-compose.boundary-transition-addons,PRODUCT_REQUIRED,"production,demo,acceptance,customer",build_release_or_ci_configuration,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docker-compose.ci.yml,,docker-compose.ci,PRODUCT_REQUIRED,"production,demo,acceptance,customer",build_release_or_ci_configuration,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docker-compose.customer-addons.yml,,docker-compose.customer-addons,PRODUCT_REQUIRED,"production,demo,acceptance,customer",build_release_or_ci_configuration,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docker-compose.devcontainer.yml,,docker-compose.devcontainer,PRODUCT_REQUIRED,"production,demo,acceptance,customer",build_release_or_ci_configuration,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docker-compose.migration-safety.yml,,docker-compose.migration-safety,PRODUCT_REQUIRED,"production,demo,acceptance,customer",build_release_or_ci_configuration,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docker-compose.prod-sim.yml,,docker-compose.prod-sim,PRODUCT_REQUIRED,"production,demo,acceptance,customer",build_release_or_ci_configuration,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docker-compose.production-candidate.yml,,docker-compose.production-candidate,PRODUCT_REQUIRED,"production,demo,acceptance,customer",build_release_or_ci_configuration,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docker-compose.registry-audit.yml,,docker-compose.registry-audit,PRODUCT_REQUIRED,"production,demo,acceptance,customer",build_release_or_ci_configuration,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docker-compose.release-rehearsal.yml,,docker-compose.release-rehearsal,PRODUCT_REQUIRED,"production,demo,acceptance,customer",build_release_or_ci_configuration,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docker-compose.tenant-payload.yml,,docker-compose.tenant-payload,PRODUCT_REQUIRED,"production,demo,acceptance,customer",build_release_or_ci_configuration,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docker-compose.tenant-rc-acceptance.yml,,docker-compose.tenant-rc-acceptance,PRODUCT_REQUIRED,"production,demo,acceptance,customer",build_release_or_ci_configuration,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docker-compose.tenant-rc-profile.yml,,docker-compose.tenant-rc-profile,PRODUCT_REQUIRED,"production,demo,acceptance,customer",build_release_or_ci_configuration,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docker-compose.testdeps.yml,,docker-compose.testdeps,PRODUCT_REQUIRED,"production,demo,acceptance,customer",build_release_or_ci_configuration,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docker-compose.yml,,docker-compose,PRODUCT_REQUIRED,"production,demo,acceptance,customer",build_release_or_ci_configuration,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/backend_business_fact_model_standard_registry_v1.json,,backend_business_fact_model_standard_registry_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/backend_business_management_hierarchy_v1.json,,backend_business_management_hierarchy_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/backend_business_model_family_registry_v1.json,,backend_business_model_family_registry_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/backend_business_model_ownership_specs_v1.json,,backend_business_model_ownership_specs_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/backend_business_projection_registry_v1.json,,backend_business_projection_registry_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/lifecycle_capability_matrix.yaml,,lifecycle_capability_matrix,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/low_code_business_config_capability_matrix_v1.json,,low_code_business_config_capability_matrix_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/native_view_contract/semantic_page_contract_shape_v1.schema.json,,semantic_page_contract_shape_v1.schema,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/platform_core_business_kernel_gap_v1.json,,platform_core_business_kernel_gap_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/platform_universal_business_abstraction_registry_v1.json,,platform_universal_business_abstraction_registry_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/platform_universal_carrier_fit_registry_v1.json,,platform_universal_carrier_fit_registry_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/platform_universal_optional_scope_metadata_v1.json,,platform_universal_optional_scope_metadata_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/platform_universal_scope_decision_gate_v1.json,,platform_universal_scope_decision_gate_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/generated/contracts_closure_current_v1.csv,,contracts_closure_current_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/generated/enterprise_bootstrap_family_closure_current_v1.csv,,enterprise_bootstrap_family_closure_current_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/generated/family_priority_score_current_v1.csv,,family_priority_score_current_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/generated/finance_center_closure_current_v1.csv,,finance_center_closure_current_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/generated/governed_runtime_mapping_current_v1.csv,,governed_runtime_mapping_current_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/generated/high_priority_family_user_flow_closure_current_v1.csv,,high_priority_family_user_flow_closure_current_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/generated/menu_scene_mapping_current_v1.csv,,menu_scene_mapping_current_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/generated/payment_entry_closure_current_v1.csv,,payment_entry_closure_current_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/generated/product_workflow_readiness_current_v1.csv,,product_workflow_readiness_current_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/generated/product_workflow_rollout_candidates_current_v1.csv,,product_workflow_rollout_candidates_current_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/generated/projects_ledger_detail_closure_current_v1.csv,,projects_ledger_detail_closure_current_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/generated/provider_completeness_current_v1.csv,,provider_completeness_current_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/generated/runtime_eligibility_current_v1.csv,,runtime_eligibility_current_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/generated/scene_authority_matrix_current_v1.csv,,scene_authority_matrix_current_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/generated/scene_family_inventory_current_v1.csv,,scene_family_inventory_current_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/generated/tasks_closure_current_v1.csv,,tasks_closure_current_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/high_priority_family_user_flow_closure_baseline_v1.csv,,high_priority_family_user_flow_closure_baseline_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/menu_scene_mapping_baseline_v1.csv,,menu_scene_mapping_baseline_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/provider_completeness_baseline_v1.csv,,provider_completeness_baseline_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/scene_authority_matrix_baseline_v1.csv,,scene_authority_matrix_baseline_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/scene_authority_matrix_v1.csv,,scene_authority_matrix_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/scene_failure_codes_v1.csv,,scene_failure_codes_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/scene_family_inventory_baseline_v1.csv,,scene_family_inventory_baseline_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/scene-governance/assets/scene_family_inventory_v1.csv,,scene_family_inventory_v1,PRODUCT_REQUIRED,"production,demo,acceptance,customer",explicit_tool_or_module_execution,required,module_owned_records_only,false,false,KEEP_AS_PRODUCT_OR_DELIVERY_CONFIGURATION
docs/architecture/unified_page_contract_lite/fixtures/api_onchange_legacy_response_v1.json,,api_onchange_legacy_response_v1,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
docs/architecture/unified_page_contract_lite/fixtures/default_load_contract_request_v1.json,,default_load_contract_request_v1,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
docs/architecture/unified_page_contract_lite/fixtures/default_onchange_request_v1.json,,default_onchange_request_v1,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
docs/architecture/unified_page_contract_lite/fixtures/default_ui_contract_request_v1.json,,default_ui_contract_request_v1,TEST_FIXTURE_ONLY,"acceptance,test",explicit_acceptance_or_test_runner,required,destroy_dedicated_acceptance_database,false,false,KEEP_OUT_OF_PRODUCTION_INSTALL_SET
